#Position (bp)	mapping quality
1.7450461405E9	41.03500665282286
1.7528890445E9	40.70925999478852
1.7607319485E9	39.788123448343775
1.7685748525E9	39.47927450080576
1.7764177565E9	40.51112890292092
1.7842606605E9	40.8238988403621
1.7921035645E9	40.82053461073364
1.7999464685E9	40.934998689841905
1.8077893725E9	40.83666240959758
1.8138093575E9	38.87325389955361
1.8177308095E9	37.179588242998726
1.8234751805E9	39.892969244481186
1.8313180845E9	40.64014971986769
1.8391609885E9	40.58627211447072
1.8470038925E9	40.595483260400066
1.8548467965E9	40.73942352701606
1.8626897005E9	38.16106969652181
1.8705326045E9	27.914226520086125
1.8783755085E9	40.2048832180515
1.8862184125E9	39.30941990764699
1.8940613165E9	40.6716157250433
1.9019042205E9	37.7189214443589
1.9097471245E9	40.26063876773588
1.9175900285E9	40.635238447973734
1.9254329325E9	40.805713305961326
1.9332758365E9	41.00320610916247
1.9411187405E9	40.97006698012242
1.9479772995E9	40.49243472078594
1.9518987515E9	38.738500300756996
1.9568045485E9	39.317945414980954
1.9646474525E9	40.3634910206487
1.9724903565E9	40.4161347378966
1.9803332605E9	40.1365818461963
1.9881761645E9	38.17282660242874
1.9960190685E9	40.41109524562037
2.0038619725E9	40.40727435596057
2.0117048765E9	39.927179414236385
2.0195477805E9	40.817510893474534
2.0273906845E9	40.49324939209415
2.0352335885E9	40.622184646499356
2.0430764925E9	40.645194854332196
2.0509193965E9	40.685664581806385
2.0587623005E9	40.961533875984955
2.0666052045E9	41.053814117730866
2.0744481085E9	40.903156745808175
2.081567931E9	39.09638040632774
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	37.038152560451785
2.1136626285E9	40.52564173457509
2.1215055325E9	40.92912903190317
2.1293484365E9	40.46470097067112
2.1371913405E9	39.56199570040956
2.1450342445E9	40.22325466382768
2.1528771485E9	40.26149401890891
2.1607200525E9	40.87153045703816
2.1685629565E9	40.76260348253333
2.1764058605E9	40.76201942253372
2.1842487645E9	40.948783980365086
2.1920916685E9	41.04280770698257
2.19797465E9	39.65120137498696
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	13.452315896170289
2.2234632845E9	36.4682988802019
2.2313061885E9	40.44711727659967
2.2391490925E9	40.29294104867868
2.2469919965E9	40.38846181974793
2.2548349005E9	40.54626661814774
2.2626778045E9	40.662116943250574
2.2705207085E9	40.81232087361096
2.2783636125E9	41.069621255543154
2.2862065165E9	41.102030217552915
2.2940494205E9	41.27157772270187
2.3018923245E9	41.06621562855042
2.306549748E9	33.82738289199442
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	12.74791015594932
2.3332639405E9	32.97591024438137
2.3411068445E9	34.6630067925568
2.3489497485E9	39.594054420273935
2.3567926525E9	40.820588316038
2.3646355565E9	40.821568813559324
2.3724784605E9	41.07163381374905
2.3803213645E9	39.5903832195543
2.3881642685E9	38.35499220557176
2.3960071725E9	39.58912798381256
2.4038500765E9	40.77589102638095
2.40879432E9	37.69456248496654
2.412715772E9	39.41068992358362
2.4195358845E9	40.954069116558486
2.4273787885E9	32.3361074234889
2.4352216925E9	36.45012671248103
2.4430645965E9	27.780128389800566
2.4509075005E9	0.0
2.4587504045E9	22.724667742078502
2.4665933085E9	40.543871930700746
2.4744362125E9	40.874406257631016
2.4822791165E9	37.86442482221891
2.4901220205E9	41.16009366579399
2.4971076685E9	38.61550037234937
2.5010291205E9	37.460723751944094
2.5058078285E9	40.59648546871613
2.5136507325E9	38.75192444147452
2.5214936365E9	25.476301654432707
2.5293365405E9	39.23292003015176
2.5371794445E9	37.93664411905811
2.5450223485E9	36.49084636873757
2.5528652525E9	40.93676250258318
2.5607081565E9	39.30706717106622
2.5685510605E9	40.94526114732773
2.5763939645E9	40.69133082637161
2.5808412455E9	37.4142855842489
2.5847626975E9	38.77743695894802
2.5920797725E9	38.82859614034589
2.5999226765E9	28.96149882723264
2.6077655805E9	40.78255371898545
2.6156084845E9	40.88113739160337
2.6234513885E9	40.38578507649112
2.6312942925E9	40.603139466851445
2.6391371965E9	41.01562909188556
2.6469801005E9	40.92317887170754
2.6548230045E9	40.672736368054764
2.6590943895E9	38.308147544209845
2.6630158415E9	39.37198143408172
2.6705088125E9	38.818752758558325
2.6783517165E9	39.81836812107419
2.6861946205E9	24.093294844326152
2.6940375245E9	39.38957576717406
2.7018804285E9	38.785897048690785
2.7097233325E9	38.58764138570132
2.716109045E9	38.60248577733079
2.720030497E9	40.77529556097196
2.7254091405E9	40.902186821896805
2.7332520445E9	40.72670076666227
2.7410949485E9	38.060821207217835
2.7489378525E9	38.92473157788883
2.7567807565E9	40.88627831196192
2.7646236605E9	40.53622715288891
2.7724665645E9	41.036497769956256
2.778993421E9	40.391126557913566
2.782914873E9	0.0
2.7881523725E9	9.531755462484984
2.7959952765E9	29.172950678874965
2.8038381805E9	40.99921435139369
2.8116810845E9	40.589723239542785
2.8195239885E9	41.00660102579257
2.8265870805E9	40.2734599884859
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	9.961128540933919
2.8508956045E9	33.58461383451126
2.8587385085E9	40.26331899613148
2.8665814125E9	41.0197622161854
2.8744243165E9	40.703823174534705
2.8796895275E9	39.327555267967924
2.8836109795E9	21.409540059981843
2.8901101245E9	40.0276287503505
2.8979530285E9	40.690209937472325
2.9057959325E9	40.4858524063271
2.9136388365E9	40.48547185223465
2.9214817405E9	40.3194529448374
2.9293246445E9	37.33913068604196
2.9371675485E9	30.54198228429026
2.9450104525E9	26.98808596809455
2.9528533565E9	36.68912144221128
2.9606962605E9	39.23999314501157
2.9685391645E9	33.29622935097742
2.9763820685E9	38.207014701313334
2.9842249725E9	37.44044251477421
2.9920678765E9	39.87484226224618
2.9999107805E9	38.1090958960469
3.0077536845E9	39.77882399864177
3.0155965885E9	38.54804934734244
3.0234394925E9	37.95680272204333
3.0312823965E9	36.07465159341195
3.0357538475E9	23.837600073617374
3.0396752995E9	11.619524193758297
3.0469682045E9	18.15942431261446
3.0548111085E9	29.853854798507356
3.0626540125E9	12.049896209733221
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	5.239831077544497
3.095685698E9	21.808174027686224
3.0957472E9	4.229525862068965
3.0960741645E9	9.372541470144704
3.0966431255E9	2.2305302670751175
3.097033233E9	13.63663425632354
3.097223862E9	11.045397014925372
3.0976333385E9	0.8962457337883959
3.0999444835E9	1.557099745870394
3.1038659355E9	1.9127770514012066
3.106263621E9	7.508776549060909
3.1090424555E9	2.100674614176139
3.112490271E9	1.4850269818347648
3.1148319025E9	2.793992932862191
3.1184476155E9	1.8407582774590447
3.1211700535E9	1.0
3.1234760455E9	2.5248577277764213
3.1273974975E9	2.571643196250075
3.129861781E9	1.7789861134348335
3.1304963135E9	22.84912388763717
3.1306072185E9	2.01078167115903
3.130645263E9	1.5394378966455122
3.130708893E9	14.057514659812034
3.1308388725E9	2.6643397753497173
3.131017327E9	1.0
3.1311289185E9	1.0
3.131167044E9	25.453168044077135
3.1320275095E9	1.9721038630852892
3.1328866725E9	10.333633904418395
3.1329460765E9	32.56278713629403
3.1330740255E9	24.218339945071712
3.13318182E9	6.68561872909699
3.1332044515E9	29.02892102335929
3.133252927E9	16.98676012461059
3.133378856E9	1.6986492780624127
3.1334722815E9	7.151413189771198
3.1335694055E9	21.732932753771415
3.1337461175E9	6.341403074748189
3.133921666E9	3.328117665467063
3.1340726445E9	11.28954950913577
3.134227776E9	1.5502793296089385
3.1344001955E9	3.2976573199740504
3.134572417E9	5.184433441093424
3.134739065E9	12.166273112051682
3.1349092375E9	17.8578667013122
3.1350797375E9	26.872762970466624
3.135238337E9	3.545536411118449
3.135409466E9	2.4567155453792564
3.135593124E9	1.120358514724712
3.135773198E9	12.60222166838751
3.135968631E9	4.661577568092926
3.1360817215E9	5.22449451222984
3.1361534125E9	4.716356673960613
3.1362821595E9	1.8496869335969681
3.136356676E9	18.09903593339176
3.136388478E9	25.337236533957846
3.1364240165E9	13.724134366925064
3.1364580355E9	16.004072616828882
3.136501332E9	14.657360406091371
3.136544568E9	17.275854055310248
3.1365820705E9	11.052712384851587
3.1366202745E9	1.4003683241252303
3.136664175E9	12.487519260400616
3.136707078E9	6.779334500875657
3.1367439595E9	1.9101766190075693
3.136781838E9	5.174736842105263
3.1368238805E9	13.974626784054246
3.136866718E9	1.5942947702060222
3.13691015E9	2.492403486924035
3.136951785E9	1.0
3.136990075E9	1.950847874170558
3.1370274775E9	3.3190442726633873
3.1370647655E9	3.345063025210084
3.1371028695E9	1.0
3.1371420135E9	1.6297229219143576
